race,circuit,driver,grid,actual_stops,actual_comp,actual_pits,p1_stops,p1_comp,p1_pits,set1,ord1,stop1,set_topk,ord_topk,in_short,pit_err_first,pit_err_all,shown,field_shown
2025R8,Monte Carlo,HUL,13,2,MEDIUM-HARD-SOFT,"[12, 44]",2,MEDIUM-HARD-HARD,"[51, 64]",0,0,1,1,1,1,39,"[39, 20]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]"
2025R8,Monte Carlo,RUS,14,2,HARD-MEDIUM-HARD,"[53, 68]",2,MEDIUM-HARD-HARD,"[51, 64]",1,0,1,1,0,1,2,"[2, 4]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]"
2025R8,Monte Carlo,ANT,15,0,HARD,[],2,MEDIUM-HARD-HARD,"[51, 64]",0,0,0,0,0,0,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]"
2025R8,Monte Carlo,BOR,16,2,HARD-SOFT-MEDIUM,"[26, 35]",2,MEDIUM-HARD-HARD,"[51, 64]",0,0,1,1,0,1,25,"[25, 29]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]"
2025R8,Monte Carlo,COL,18,2,HARD-MEDIUM-MEDIUM,"[13, 26]",2,MEDIUM-HARD-HARD,"[51, 64]",0,0,1,1,0,1,38,"[38, 38]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]"
2025R8,Monte Carlo,STR,19,2,HARD-HARD-MEDIUM,"[17, 64]",2,MEDIUM-HARD-HARD,"[51, 64]",1,0,1,1,0,1,34,"[34, 0]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]"
2025R8,Monte Carlo,BEA,20,1,HARD-MEDIUM,[17],2,MEDIUM-HARD-HARD,"[51, 64]",0,0,0,0,0,0,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-SOFT"", ""SOFT-HARD-HARD""]"
2025R9,Barcelona,PIA,1,3,SOFT-MEDIUM-SOFT-SOFT,"[22, 49, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,NOR,2,3,SOFT-MEDIUM-SOFT-SOFT,"[21, 48, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,VER,3,4,SOFT-SOFT-MEDIUM-SOFT-HARD,"[13, 29, 47, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,0,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,RUS,4,3,SOFT-MEDIUM-SOFT-SOFT,"[20, 41, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,HAM,5,3,SOFT-MEDIUM-SOFT-SOFT,"[16, 46, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,LEC,7,3,SOFT-MEDIUM-MEDIUM-SOFT,"[17, 40, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,GAS,8,3,SOFT-SOFT-MEDIUM-SOFT,"[10, 31, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,HAD,9,3,SOFT-MEDIUM-SOFT-SOFT,"[19, 48, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,ALO,10,3,SOFT-MEDIUM-SOFT-SOFT,"[15, 42, 54]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,BOR,12,2,SOFT-MEDIUM-SOFT,"[19, 49]",2,SOFT-MEDIUM-SOFT,"[21, 41]",1,1,1,1,1,1,2,"[2, 8]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,LAW,13,2,SOFT-MEDIUM-SOFT,"[18, 44]",2,SOFT-MEDIUM-SOFT,"[21, 41]",1,1,1,1,1,1,3,"[3, 3]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,BEA,14,3,SOFT-MEDIUM-MEDIUM-SOFT,"[8, 35, 54]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,HUL,15,3,SOFT-MEDIUM-SOFT-SOFT,"[9, 45, 56]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,OCO,16,2,SOFT-MEDIUM-MEDIUM,"[20, 43]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,1,1,1,1,1,"[1, 2]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,SAI,17,3,SOFT-SOFT-MEDIUM-SOFT,"[9, 34, 55]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,COL,18,3,SOFT-MEDIUM-SOFT-SOFT,"[14, 39, 54]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,1,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R9,Barcelona,TSU,19,4,MEDIUM-SOFT-SOFT-SOFT-SOFT,"[8, 24, 44, 54]",2,SOFT-MEDIUM-SOFT,"[21, 41]",0,0,0,0,0,0,,,"[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]","[""SOFT-MEDIUM-SOFT"", ""SOFT-HARD-HARD"", ""SOFT-MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""SOFT-MEDIUM-MEDIUM""]"
2025R11,Spielberg,NOR,1,2,MEDIUM-HARD-MEDIUM,"[20, 52]",1,MEDIUM-HARD,[27],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,LEC,2,2,MEDIUM-HARD-MEDIUM,"[25, 49]",1,MEDIUM-HARD,[27],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,PIA,3,2,MEDIUM-HARD-MEDIUM,"[24, 53]",1,MEDIUM-HARD,[27],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,HAM,4,2,MEDIUM-HARD-MEDIUM,"[26, 50]",1,MEDIUM-HARD,[27],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,RUS,5,2,MEDIUM-MEDIUM-HARD,"[18, 45]",1,MEDIUM-HARD,[27],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,LAW,6,1,MEDIUM-HARD,[32],1,MEDIUM-HARD,[27],1,1,1,1,1,1,5,[5],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,BOR,8,2,MEDIUM-MEDIUM-HARD,"[21, 49]",1,MEDIUM-HARD,[27],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,GAS,10,2,SOFT-HARD-MEDIUM,"[12, 38]",1,MEDIUM-HARD,[27],0,0,0,0,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,ALO,11,1,MEDIUM-HARD,[33],1,MEDIUM-HARD,[27],1,1,1,1,1,1,6,[6],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,HAD,13,1,MEDIUM-HARD,[28],1,MEDIUM-HARD,[27],1,1,1,1,1,1,1,[1],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,COL,14,2,SOFT-MEDIUM-HARD,"[13, 39]",1,MEDIUM-HARD,[27],0,0,0,0,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,BEA,15,2,SOFT-HARD-MEDIUM,"[11, 39]",1,MEDIUM-HARD,[27],0,0,0,0,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,STR,16,2,MEDIUM-HARD-SOFT,"[26, 53]",1,MEDIUM-HARD,[27],0,0,0,0,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,OCO,17,2,MEDIUM-HARD-HARD,"[19, 50]",1,MEDIUM-HARD,[27],0,0,0,1,1,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,TSU,18,3,MEDIUM-HARD-MEDIUM-SOFT,"[18, 30, 60]",1,MEDIUM-HARD,[27],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R11,Spielberg,HUL,20,2,SOFT-MEDIUM-MEDIUM,"[12, 42]",1,MEDIUM-HARD,[27],0,0,0,0,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,VER,1,1,MEDIUM-HARD,[37],1,MEDIUM-HARD,[22],1,1,1,1,1,1,15,[15],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,NOR,2,1,MEDIUM-SOFT,[46],1,MEDIUM-HARD,[22],0,0,1,1,1,1,24,[24],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,PIA,3,1,MEDIUM-SOFT,[45],1,MEDIUM-HARD,[22],0,0,1,1,1,1,23,[23],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,LEC,4,1,MEDIUM-HARD,[33],1,MEDIUM-HARD,[22],1,1,1,1,1,1,11,[11],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,RUS,5,1,MEDIUM-HARD,[27],1,MEDIUM-HARD,[22],1,1,1,1,1,1,5,[5],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,ANT,6,1,MEDIUM-HARD,[28],1,MEDIUM-HARD,[22],1,1,1,1,1,1,6,[6],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,BOR,7,1,MEDIUM-HARD,[20],1,MEDIUM-HARD,[22],1,1,1,1,1,1,2,[2],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,TSU,9,1,MEDIUM-HARD,[19],1,MEDIUM-HARD,[22],1,1,1,1,1,1,3,[3],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,HAM,10,1,MEDIUM-HARD,[38],1,MEDIUM-HARD,[22],1,1,1,1,1,1,16,[16],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,BEA,11,1,MEDIUM-HARD,[18],1,MEDIUM-HARD,[22],1,1,1,1,1,1,4,[4],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,SAI,13,1,MEDIUM-HARD,[30],1,MEDIUM-HARD,[22],1,1,1,1,1,1,8,[8],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
2025R16,Monza,ALB,14,1,HARD-MEDIUM,[41],1,MEDIUM-HARD,[22],1,0,1,1,0,1,19,[19],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-MEDIUM-HARD""]"
